job_name,job_area,salary,experience,edu,skill,welfare,company_name,industry,stage,population
Python,深圳·龙岗区,20-40K,5-10年,本科,Perl Java 熟悉linux操作系统 Shell 私有云,加班补助，五险一金，定期体检，补充医疗保险，节日福利，年终奖，员工旅游，交通补助，带薪年假,华为技术有限公司,计算机软件,不需要融资,10000人以上
python,深圳,12-20K,3-5年,本科,Shell 脚本语言 计算机相关 设计开发能力 文档编写能力,员工旅游，餐补，免费班车，年终奖，五险一金，加班补助，定期体检，零食下午茶，带薪年假，节日福利,中软国际,计算机软件,已上市,10000人以上
Python,深圳,15-30K,3-5年,本科,Flask Django 容器技术 Redis Linux,年终奖，股票期权，五险一金，节日福利，带薪年假，员工旅游，交通补助，通讯补贴，餐补,有传,社交网络,不需要融资,20-99人
Python,深圳·福田区,18-20K,5-10年,本科,HTML Django框架 RESTful postgresql数据库 Kubernetes,通讯补贴，五险一金，节日福利，零食下午茶,成都迈思创智科技公司,计算机软件,不需要融资,1000-9999人
Python,深圳·龙岗区,15-30K·15薪,3-5年,本科,Python 测试开发工程师 CI 工程开发,补充医疗保险，年终奖，零食下午茶，定期体检，员工旅游，节日福利，加班补助，五险一金，交通补助，带薪年假,深圳市海思半导,通信/网络设备,未融资,10000人以上
python,深圳,5-10K,在校/应届,本科,Sklearn NumPy Pandas MongoDB 数据抓取,零食下午茶，员工旅游，前沿技术，五险一金，提升与发展，带薪年假，节日福利，资源与机会,致远速联,计算机软件,不需要融资,100-499人
Python,深圳·福田区,3-4K,不限,不限,数据抓取 python标准库 BeautifulSoup Scrapy 爬虫,带薪年假，员工旅游，零食下午茶，五险一金，加班补助，节日福利,览众科技,计算机软件,已上市,100-499人
Python,深圳,8-13K,1-3年,大专,Flask Django 推荐算法 架构师 后端开发,,新诺网,计算机软件,不需要融资,0-20人
Python,深圳·南山区,10-15K,3-5年,本科,分布式技术 Linux 数据挖掘 MySQL Oracle,节日福利，五险一金,云图优聘,数据服务,不需要融资,20-99人
Python,深圳·龙岗区,8-13K,1-3年,本科,Tornado Flask Django api开发 服务端开发,年终奖，五险一金，员工旅游，零食下午茶，定期体检，带薪年假，节日福利，餐补，加班补助，全勤奖,途灵旅行,旅游,不需要融资,20-99人
Python,深圳·南山区,9-10K,1-3年,本科,Go C++ 逆向工程 Wireshark GDB,节日福利，全勤奖，加班补助，年终奖，员工旅游，带薪年假，五险一金，企业文化，零食下午茶，定期体检,法本,计算机软件,已上市,1000-9999人
Python,深圳·南山区,6-9K,1-3年,本科,机器学习 python开发 linux环境 熟悉机器学习 神经网络,,宽潮科技,计算机软件,不需要融资,0-20人
Python,深圳·龙华区,7-10K,1-3年,本科,JS Flask 精通python Django 熟悉前端,定期体检，五险一金，员工旅游，年终奖，餐补，带薪年假，零食下午茶,南伽科技,贸易/进出口,不需要融资,100-499人
Python,深圳·龙岗区,6-12K,1年以内,本科,后端开发 Tornado Flask Django api开发,员工旅游，加班补助，交通补助，餐补，补充医疗保险，零食下午茶，节日福利，股票期权，住房补贴，带薪年假，五险一金，免费班车，全勤奖，定期体检，通讯补贴，年终奖,天驴旅游,互联网,不需要融资,20-99人
Python,深圳·龙岗区,13-26K·16薪,1-3年,本科,容器技术 深度学习算法 数据挖掘 后端开发 计算机软件,加班补助，五险一金，通讯补贴，零食下午茶，住房补贴，定期体检，年终奖，补充医疗保险，节日福利，免费班车，餐补，股票期权，带薪年假，交通补助,华为,计算机软件,不需要融资,10000人以上
python,深圳·南山区,11-20K,3-5年,本科,Tornado 精通python Django PyTorch Docker,通讯补贴，交通补助，节日福利，员工旅游，带薪年假，定期体检，五险一金，年终奖，免费班车,顺势腾辉科技,计算机软件,不需要融资,100-499人
Python,深圳·南山区,20-30K,3-5年,本科,Linux OpenStack 多线程编程 熟悉linux操作系统 ip协议,股票期权，员工旅游，加班补助，五险一金，节日福利，餐补，年终奖，包吃，定期体检，免费班车，补充医疗保险，带薪年假,腾讯,互联网,已上市,10000人以上
Python,深圳·龙岗区,13-20K,3-5年,本科,Python 精通python 项目开发,带薪年假，加班补助，交通补助，年终奖，定期体检，五险一金，员工旅游，补充医疗保险，节日福利,华为技术有限公司,计算机软件,不需要融资,10000人以上
python,深圳,15-30K,3-5年,本科,云计算 设计数据模型 文档编写 SAAS 产品经理,免费班车，年终奖，餐补，节日福利，定期体检，五险一金，零食下午茶，员工旅游，带薪年假，加班补助,中软国际,计算机软件,已上市,10000人以上
Python 开发工程师,深圳·南山区,12-20K·14薪,1-3年,本科,Tornado Django HTML CSS web开发框架,交通补助，补充医疗保险，餐补，年终奖，带薪年假，节日福利，五险一金，加班补助，零食下午茶,米可世界,互联网,不需要融资,100-499人
Python 后端工程师,深圳·宝安区,15-30K·14薪,3-5年,本科,区块链 后端开发 ORM PostgreSQL 算法基础,带薪年假，补充医疗保险，加班补助，交通补助，人体工学座椅，零食下午茶，年终奖，节日福利，员工旅游，定期体检，免费健身房，Mac办公，五险一金,微诺,移动互联网,不需要融资,20-99人
Python,深圳·福田区,15-30K,3-5年,本科,后端开发 Tornado Flask Django 编码风格,,挠挠科技,互联网,未融资,0-20人
Python,深圳·南山区,15-30K,3-5年,本科,Web框架 高并发系统 熟练掌握mysql 熟悉linux系统 Golang,五险一金，年终奖，带薪年假，零食下午茶，节日福利，加班补助，定期体检，员工旅游,糗事百科,社交网络,A轮,100-499人
Python,深圳·南山区,12-22K,1-3年,本科,Flask PostgreSql 常用数据结构 MongoDB 开源项目,定期体检，员工旅游，大牛带队，零食下午茶，年终奖，带薪年假，节日福利，餐补，五险一金，股票期权,量城,数据服务,未融资,0-20人
Python,深圳·福田区,11-21K,不限,不限,Python 后端开发 后端开发工程师,带薪年假，五险一金，节日福利，通讯补贴，员工旅游，定期体检，零食下午茶，年终奖，补充医疗保险，股票期权,杉岩数据,计算机软件,B轮,100-499人
Python,深圳·宝安区,15-25K,不限,不限,Python 爬虫开发 后端开发,年终奖，五险一金，股票期权,品租科技,移动互联网,天使轮,20-99人
Python,深圳,11-20K,3-5年,本科,JavaScript PHP 搜索功能 熟悉php 计算机相关,,APPTUTTi,移动互联网,未融资,20-99人
Python,深圳·南山区,9-10K,1-3年,本科,Java SQLAlchemy OpenStack Docker 虚拟化技术,带薪年假，定期体检，员工旅游，企业文化，年终奖，节日福利，全勤奖，五险一金，零食下午茶，加班补助,法本,计算机软件,已上市,1000-9999人
python,深圳·南山区,15-25K,3-5年,本科,Linux Flask Django 熟悉http Docker容器,,易特科集团,医疗健康,未融资,100-499人
python,深圳,20-40K,3-5年,不限,Django Redis Go Web框架 python开发,交通补助，餐补，零食下午茶，住房补贴，带薪年假，节日福利，年终奖，通讯补贴，加班补助，员工旅游，全勤奖,深圳国会,互联网,未融资,20-99人
Python,深圳·南山区,20-40K,5-10年,本科,后端开发 Web框架 Flask Django 数据结构基础,股票期权，年终奖，五险一金,企保科技,互联网,A轮,20-99人
Python,深圳·南山区,13-25K,1-3年,本科,后端开发 Tornado Flask ORM Django,五险一金，节日福利,荔枝微课,互联网,A轮,100-499人
Python,深圳·南山区,15-30K,不限,本科,后端开发 内容抓取 IM 社区 社交软件,五险一金，定期体检,波普实验室,社交网络,天使轮,0-20人
Python,深圳,17-23K,5-10年,本科,Go C++ 消息队列 NoSQL数据库 Go语言,,光格,电子商务,未融资,0-20人
Python,深圳·南山区,25-40K·13薪,5-10年,本科,管理系统 CRM ERP Web框架 多进程,节日福利，年终奖，五险一金，带薪年假，股票期权，员工旅游,Bello,数据服务,A轮,20-99人
Python,深圳·龙华区,15-30K,1-3年,本科,系统架构 后端开发 算法 数学基础 机器人,,群秘,社交网络,天使轮,20-99人
Python,深圳·福田区,15-30K,3-5年,本科,数据挖掘 数据库 Pandas Git版本控制 后端程序,,云图智联,计算机软件,未融资,0-20人
Python,深圳·南山区,15-30K,5-10年,本科,系统架构 后端开发 Tornado 爬虫开发 Web框架,零食下午茶，五险一金，带薪年假，节日福利，年终奖，员工旅游，全勤奖,Webot,企业服务,B轮,100-499人
Python,深圳,13-25K,3-5年,本科,Celery Django框架 RabbitMQ 开源项目 Nginx,五险一金，员工旅游，带薪年假，定期体检，交通补助，年终奖，股票期权，节日福利，零食下午茶,橡树黑卡,移动互联网,天使轮,0-20人
Python,深圳·南山区,20-30K,3-5年,本科,数据库 后端开发 OpenStack 多线程编程 熟悉linux操作系统,节日福利，带薪年假，免费班车，补充医疗保险，加班补助，年终奖，包吃，定期体检，员工旅游，餐补，五险一金，股票期权,腾讯,互联网,已上市,10000人以上
python,深圳·南山区,11-20K,3-5年,本科,Tornado 精通python Django PyTorch Docker,免费班车，带薪年假，年终奖，定期体检，员工旅游，节日福利，五险一金，通讯补贴，交通补助,顺势腾辉科技,计算机软件,不需要融资,100-499人

